Date,Age,Gender,City,Tier,Occupation,Other Occupation,CRY Source,Other CRY Source,Volunteering Location Preference
06/21/2025,20,Female,Bilaspur,,College/University Student,,CRY Website,,Bengaluru
06/20/2025,29,Female,Chennai,,Working Professional,,CRY Website,,Bengaluru
06/20/2025,25,Female,Visakhapatnam,,College/University Student,,Others,,Bengaluru
06/20/2025,17,Female,Banglore,,College/University Student,,Family/Friend,,Bengaluru
06/20/2025,30,Male,Banglore,,Working Professional,,Online ads and Posts,,Bengaluru
06/20/2025,21,Male,mysore,,College/University Student,,Family/Friend,,Bengaluru
06/18/2025,19,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
06/18/2025,26,Female,Banglore,,Working Professional,,Family/Friend,,Bengaluru
06/18/2025,17,Female,Banglore,,School Student,,Family/Friend,,Bengaluru
06/17/2025,21,Female,Gorakhpur ,,College/University Student,,CRY Website,,Bengaluru
06/17/2025,21,Female,Gorakhpur ,,College/University Student,,CRY Website,,Bengaluru
06/17/2025,23,Male,Banglore,,Working Professional,,CRY Volunteers/Interns,,Bengaluru
06/17/2025,15,Female,Singapore ,,School Student,,CRY Website,,Bengaluru
06/17/2025,17,Female,Banglore,,School Student,,CRY Website,,Bengaluru
06/17/2025,17,Male,Banglore,,School Student,,Others,,Bengaluru
06/17/2025,21,Male,Chennai,,College/University Student,,CRY Website,,Bengaluru
06/17/2025,21,Male,Chennai,,College/University Student,,CRY Website,,Bengaluru
06/17/2025,17,Female,Banglore,,School Student,,Family/Friend,,Bengaluru
06/17/2025,23,Male,Banglore,,Working Professional,,Others,,Bengaluru
06/16/2025,24,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
06/16/2025,23,Female,Banglore ,,Other,Unemployed ,CRY Website,,Bengaluru
06/16/2025,19,Male,Banglore,,College/University Student,,Family/Friend,,Bengaluru
06/15/2025,16,Female,Chennai,,School Student,,CRY Volunteers/Interns,,Bengaluru
06/14/2025,17,Female,Kochi,,School Student,,Online ads and Posts,,Bengaluru
06/14/2025,16,Male,Chennai,,School Student,,Online ads and Posts,,Bengaluru
06/14/2025,34,Male,Bhubaneswar ,,Working Professional,,Social Media Sites,,Bengaluru
06/14/2025,24,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
06/14/2025,20,Female,Chennai,,College/University Student,,Social Media Sites,,Bengaluru
06/13/2025,21,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
06/13/2025,19,Female,Trichy,,College/University Student,,Online ads and Posts,,Bengaluru
06/13/2025,23,Female,Lucknow ,,Working Professional,,CRY Website,,Bengaluru
06/12/2025,20,Female,Banglore,,College/University Student,,Family/Friend,,Bengaluru
06/12/2025,25,Female,Banglore,,Other,Career Break,CRY Website,,Bengaluru
06/12/2025,24,Male,Chennai,,Working Professional,,CRY Website,,Bengaluru
06/12/2025,23,Male,Chennai ,,Other,Now I currently preparing for the UPSC civil service exam ,CRY Website,,Bengaluru
06/11/2025,17,Female,Banglore,,College/University Student,,Family/Friend,,Bengaluru
06/11/2025,30,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
06/11/2025,25,Male,Kollam,,Other,Career Break,CRY Website,,Bengaluru
06/11/2025,28,Female,Banglore ,,Working Professional,,CRY Website,,Bengaluru
06/10/2025,27,Male,Banglore,,Working Professional,,Social Media Sites,,Bengaluru
06/10/2025,23,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
06/09/2025,16,Female,Banglore,,School Student,,CRY Website,,Bengaluru
06/09/2025,16,Female,Banglore ,,School Student,,Others,,Bengaluru
06/09/2025,21,Male,Erode,,College/University Student,,Family/Friend,,Bengaluru
06/09/2025,22,Female,Palakkad ,,College/University Student,,Social Media Sites,,Bengaluru
06/08/2025,20,Female,Pudukkottai,,College/University Student,,Online ads and Posts,,Bengaluru
06/07/2025,22,Female,Kochi,,Working Professional,,Social Media Sites,,Bengaluru
06/07/2025,22,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
06/07/2025,17,Female,Chennai,,School Student,,Family/Friend,,Bengaluru
06/07/2025,16,Female,Banglore,,School Student,,CRY Website,,Bengaluru
06/06/2025,22,Female,Hassan,,College/University Student,,CRY Website,,Bengaluru
06/06/2025,24,Female,Banglore ,,College/University Student,,CRY Website,,Bengaluru
06/06/2025,24,Female,Banglore ,,College/University Student,,CRY Website,,Bengaluru
06/06/2025,20,Female,Banglore,,College/University Student,,Social Media Sites,,Bengaluru
06/06/2025,17,Female,Banglore,,School Student,,CRY Website,,Bengaluru
06/06/2025,17,Female,Banglore,,School Student,,CRY Website,,Bengaluru
06/05/2025,17,Female,Chennai,,College/University Student,,Family/Friend,,Bengaluru
06/05/2025,22,Female,Chalakudy ,,College/University Student,,Social Media Sites,,Bengaluru
06/04/2025,16,Female,Banglore,,School Student,,CRY Website,,Bengaluru
06/04/2025,19,Female,Banglore,,College/University Student,,Family/Friend,,Bengaluru
06/04/2025,16,Male,Orai,,School Student,,CRY Website,,Bengaluru
06/04/2025,15,Male,Banglore,,School Student,,Social Media Sites,,Bengaluru
06/04/2025,24,Female,Banglore ,,Other,Dietitian ,CRY Website,,Bengaluru
06/03/2025,16,Female,Chennai,,School Student,,Social Media Sites,,Bengaluru
06/03/2025,20,Female,Namakkal,,College/University Student,,CRY Website,,Bengaluru
06/03/2025,24,Male,Banglore,,Working Professional,,Family/Friend,,Bengaluru
06/03/2025,35,Female,Banglore,,Home Maker,,Online ads and Posts,,Bengaluru
06/03/2025,36,Female,Banglore,,Working Professional,,Others,,Bengaluru
06/02/2025,20,Female,Chennai,,College/University Student,,Others,,Bengaluru
06/02/2025,16,Female,Thiruvananthapuram,,School Student,,CRY Website,,Bengaluru
06/02/2025,16,Female,Thiruvananthapuram,,School Student,,CRY Website,,Bengaluru
06/01/2025,19,Female,New Delhi,,College/University Student,,CRY Website,,Bengaluru
06/01/2025,17,Female,Banglore,,School Student,,Social Media Sites,,Bengaluru
06/01/2025,27,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
06/01/2025,25,Female,Bidar,,College/University Student,,CRY Website,,Bengaluru
06/01/2025,19,Female,Banglore ,,College/University Student,,CRY Website,,Bengaluru
05/31/2025,19,Male,Banglore,,College/University Student,,Family/Friend,,Bengaluru
05/31/2025,29,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/31/2025,22,Female,Banglore,,College/University Student,,Social Media Sites,,Bengaluru
05/31/2025,16,Female,Banglore,,School Student,,CRY Website,,Bengaluru
05/30/2025,19,Male,Banglore,,College/University Student,,Others,,Bengaluru
05/30/2025,16,Female,Banglore,,School Student,,CRY Website,,Bengaluru
05/30/2025,25,Male,Coimbatore,,Working Professional,,CRY Website,,Bengaluru
05/29/2025,26,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/29/2025,22,Female,Banglore,,Working Professional,,Family/Friend,,Bengaluru
05/29/2025,26,Female,Banglore ,,Working Professional,,CRY Website,,Bengaluru
05/29/2025,14,Female,Singapore,,School Student,,Others,,Bengaluru
05/29/2025,17,Female,Banglore ,,College/University Student,,Family/Friend,,Bengaluru
05/29/2025,15,Female,coimbatore,,School Student,,CRY Website,,Bengaluru
05/28/2025,17,Female,Banglore,,School Student,,CRY Website,,Bengaluru
05/28/2025,15,Male,Banglore,,School Student,,Family/Friend,,Bengaluru
05/28/2025,13,Female,Banglore,,School Student,,Social Media Sites,,Bengaluru
05/28/2025,19,Female,Chennai,,College/University Student,,CRY Website,,Bengaluru
05/28/2025,20,Female,Banglore ,,College/University Student,,CRY Website,,Bengaluru
05/27/2025,21,Male,Banglore ,,College/University Student,,Others,,Bengaluru
05/27/2025,24,Female,Coimbatore,,Other,Mbbs graduate,CRY Website,,Bengaluru
05/27/2025,25,Female,Idukki,,College/University Student,,CRY Website,,Bengaluru
05/27/2025,24,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/27/2025,36,Female,Tumakuru,,Working Professional,,CRY Website,,Bengaluru
05/26/2025,25,Female,Azamgarh ,,Working Professional,,Others,,Bengaluru
05/26/2025,25,Female,Azamgarh ,,Working Professional,,Others,,Bengaluru
05/26/2025,18,Female,Raipur ,,College/University Student,,Others,,Bengaluru
05/26/2025,29,Female,Banglore,,Other,Lawyer,Social Media Sites,,Bengaluru
05/26/2025,20,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/26/2025,20,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/26/2025,36,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/26/2025,28,Female,Banglore,,Working Professional,,Social Media Sites,,Bengaluru
05/26/2025,25,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/25/2025,18,Male,Thanjavur ,,College/University Student,,CRY Website,,Bengaluru
05/25/2025,19,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/25/2025,46,Female,Banglore ,,Working Professional,,Family/Friend,,Bengaluru
05/25/2025,17,Female,Banglore,,School Student,,CRY Website,,Bengaluru
05/25/2025,16,Male,Ahmedabad,,School Student,,CRY Website,,Bengaluru
05/25/2025,24,Male,Mysore,,Working Professional,,CRY Website,,Bengaluru
05/25/2025,26,Female,Cuttack,,Working Professional,,Social Media Sites,,Bengaluru
05/25/2025,20,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/25/2025,20,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/25/2025,24,Female,Thiruvalla,,College/University Student,,Others,,Bengaluru
05/25/2025,16,Male,Banglore ,,School Student,,CRY Website,,Bengaluru
05/24/2025,19,Female,Parli,,College/University Student,,Social Media Sites,,Bengaluru
05/24/2025,17,Female,Lucknow,,School Student,,CRY Website,,Bengaluru
05/24/2025,23,Female,Krishnarajapete,,College/University Student,,CRY Website,,Bengaluru
05/24/2025,31,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/24/2025,21,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/24/2025,16,Male,Banglore,,School Student,,CRY Website,,Bengaluru
05/24/2025,19,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/24/2025,19,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/24/2025,23,Male,Banglore,,Working Professional,,Others,,Bengaluru
05/24/2025,17,Female,Chennai,,School Student,,CRY Website,,Bengaluru
05/23/2025,26,Female,Ranchi,,Working Professional,,CRY Website,,Bengaluru
05/23/2025,25,Female,Namakkal,,Working Professional,,CRY Website,,Bengaluru
05/22/2025,27,Male,Puducherry,,Working Professional,,Others,,Bengaluru
05/22/2025,19,Female,Banglore  ,,College/University Student,,Family/Friend,,Bengaluru
05/22/2025,28,Female,Wayanad,,Other,Doctor ,Others,,Bengaluru
05/22/2025,16,Male,Banglore,,School Student,,CRY Website,,Bengaluru
05/22/2025,24,Female,Guwahati,,College/University Student,,CRY Website,,Bengaluru
05/22/2025,63,Female,Bikaner,,Retired,,CRY Website,,Bengaluru
05/22/2025,20,Male,Banglore ,,College/University Student,,CRY Website,,Bengaluru
05/21/2025,23,Female,Banglore ,,Working Professional,,Social Media Sites,,Bengaluru
05/21/2025,18,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/21/2025,20,Male,Chennai ,,Working Professional,,CRY Website,,Bengaluru
05/21/2025,17,Male,Banglore,,School Student,,Social Media Sites,,Bengaluru
05/21/2025,17,Female,Thiruvananthapuram,,College/University Student,,Others,,Bengaluru
05/20/2025,20,Male,Banglore,,College/University Student,,Social Media Sites,,Bengaluru
05/20/2025,21,Female,Banglore ,,College/University Student,,CRY Website,,Bengaluru
05/20/2025,21,Female,Banglore ,,College/University Student,,CRY Website,,Bengaluru
05/20/2025,21,Female,Banglore ,,College/University Student,,CRY Website,,Bengaluru
05/20/2025,22,Male,Kochi,,Working Professional,,CRY Website,,Bengaluru
05/19/2025,25,Female,Kodaikanal ,,Other,Unemployed ,Others,,Bengaluru
05/19/2025,19,Female,Kochi,,College/University Student,,CRY Website,,Bengaluru
05/19/2025,17,Female,Banglore,,School Student,,Social Media Sites,,Bengaluru
05/19/2025,24,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/19/2025,25,Female,Thrissur,,College/University Student,,CRY Website,,Bengaluru
05/19/2025,22,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/19/2025,24,Male,MYSORE,,Working Professional,,Online ads and Posts,,Bengaluru
05/18/2025,21,Female,Banglore,,College/University Student,,Social Media Sites,,Bengaluru
05/18/2025,17,Female,Kozhikode,,School Student,,Others,,Bengaluru
05/18/2025,44,Male,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/18/2025,13,Male,Banglore,,School Student,,CRY Website,,Bengaluru
05/18/2025,17,Female,Banglore,,School Student,,CRY Website,,Bengaluru
05/18/2025,14,Female,Coimbatore ,,School Student,,Social Media Sites,,Bengaluru
05/18/2025,14,Female,Banglore,,School Student,,Social Media Sites,,Bengaluru
05/18/2025,22,Female,Coimbatore ,,Working Professional,,CRY Website,,Bengaluru
05/18/2025,28,Male,Banglore,,Working Professional,,CRY Volunteers/Interns,,Bengaluru
05/18/2025,20,Female,Banglore,,College/University Student,,Social Media Sites,,Bengaluru
05/17/2025,18,Female,Kochi,,College/University Student,,Social Media Sites,,Bengaluru
05/17/2025,21,Female,Chennai,,College/University Student,,Social Media Sites,,Bengaluru
05/17/2025,28,Male,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/17/2025,28,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/17/2025,20,Male,Banglore ,,College/University Student,,Social Media Sites,,Bengaluru
05/17/2025,22,Male,Udumalpet,,Working Professional,,CRY Website,,Bengaluru
05/17/2025,22,Male,Udumalpet,,Working Professional,,CRY Website,,Bengaluru
05/17/2025,22,Male,Udumalpet,,Working Professional,,CRY Website,,Bengaluru
05/17/2025,16,Female,Banglore,,School Student,,Family/Friend,,Bengaluru
05/17/2025,28,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/17/2025,20,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/16/2025,24,Female,Banglore ,,Other,Doctor ,Online ads and Posts,,Bengaluru
05/16/2025,19,Female,Chennai,,College/University Student,,CRY Website,,Bengaluru
05/16/2025,29,Male,Banglore,,Working Professional,,Others,,Bengaluru
05/16/2025,25,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/16/2025,20,Male,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/16/2025,20,Female,Banglore,,College/University Student,,Family/Friend,,Bengaluru
05/16/2025,29,Female,Ramnagar,,College/University Student,,Social Media Sites,,Bengaluru
05/16/2025,19,Female,Chennai,,College/University Student,,Social Media Sites,,Bengaluru
05/16/2025,17,Female,Banglore ,,College/University Student,,Others,,Bengaluru
05/16/2025,36,Female,Chennai ,,Other,HR,CRY Website,,Bengaluru
05/16/2025,13,Male,Chennai,,School Student,,CRY Website,,Bengaluru
05/15/2025,18,Female,Banglore,,College/University Student,,Family/Friend,,Bengaluru
05/15/2025,18,Female,Banglore,,College/University Student,,Family/Friend,,Bengaluru
05/15/2025,16,Male,Banglore,,School Student,,Others,,Bengaluru
05/15/2025,18,Male,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/15/2025,18,Male,Jaipur ,,College/University Student,,CRY Website,,Bengaluru
05/14/2025,18,Male,Jamshedpur,,College/University Student,,Social Media Sites,,Bengaluru
05/14/2025,20,Male,Banglore,,College/University Student,,Social Media Sites,,Bengaluru
05/14/2025,28,Male,Villupuram,,Working Professional,,Social Media Sites,,Bengaluru
05/14/2025,28,Female,Banglore,,Working Professional,,Others,,Bengaluru
05/14/2025,17,Female,Banglore,,School Student,,CRY Website,,Bengaluru
05/14/2025,17,Female,Banglore,,School Student,,CRY Website,,Bengaluru
05/14/2025,18,Male,kochi,,College/University Student,,CRY Website,,Bengaluru
05/14/2025,32,Female,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/14/2025,16,Female,Banglore,,School Student,,Online ads and Posts,,Bengaluru
05/14/2025,16,Male,Banglore,,School Student,,Others,,Bengaluru
05/14/2025,23,Female,Thrissur,,Working Professional,,Family/Friend,,Bengaluru
05/14/2025,21,Male,Banglore,,Personal Business,,CRY Website,,Bengaluru
05/13/2025,24,Male,Banglore,,Working Professional,,CRY Website,,Bengaluru
05/13/2025,17,Female,Thiruvananthapuram,,School Student,,CRY Website,,Bengaluru
05/13/2025,18,Male,Banglore ,,College/University Student,,Family/Friend,,Bengaluru
05/13/2025,21,Female,Alappuzha,,College/University Student,,Social Media Sites,,Bengaluru
05/13/2025,29,Female,Banglore,,Working Professional,,Social Media Sites,,Bengaluru
05/13/2025,21,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/13/2025,19,Female,Dharwad,,School Student,,CRY Website,,Bengaluru
05/13/2025,52,Male,Banglore ,,Personal Business,,CRY Website,,Bengaluru
05/13/2025,27,Male,Palakkad ,,Working Professional,,CRY Website,,Bengaluru
05/13/2025,18,Female,Banglore,,College/University Student,,Family/Friend,,Bengaluru
05/13/2025,18,Female,Banglore,,College/University Student,,Family/Friend,,Bengaluru
05/12/2025,16,Male,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/12/2025,19,Female,Banglore,,College/University Student,,CRY Website,,Bengaluru
05/12/2025,18,Male,Banglore,,College/University Student,,Family/Friend,,Bengaluru
